Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
CELH,Celsius Holdings Inc,Consumer Defensive,55.18,0,,,0,4157.125402,0,N/A,2.542774233,110.22,39.45
OUT,Outfront Media Inc,Real Estate,28.43,0.017493882,,,0.497351062,4157.688547,554.3584729,9.694952475,1.224825409,29.36,20.36
BOX,Box Inc,Technology,29.06,0,,,0,4167.892402,N/A,0,1.037197216,29.67,20.36
MTSI,MACOM Technology Solutions Holdings Inc,Technology,59.87,0,,,0,4172.170269,22.45903637,0,1.692136307,80.3,48.68
BECN,Beacon Roofing Supply Inc,Industrials,59.28,0,,,0,4174.900111,19.06347083,0,1.34490199,63.64,46.62
CNS,Cohen & Steers Inc.,Financial Services,85.89,0.021939884,0.222222222,0.107566343,1.88441665,4180.895874,19.77755432,0.43721964,1.099021334,100.07,63.37
SAFM,"Sanderson Farms, Inc.",Consumer Defensive,187.49,0.009353935,0,0.128881321,1.753769294,4185.357457,6.642454525,0.061342053,0.196643734,199.52,154.24
LTHM,Livent Corp,Basic Materials,26.07,0,,,0,4218.113147,7030.188579,0,2.018063911,33.04,15.87
APPS,Digital Turbine Inc,Technology,43.81,0,,,0,4247.868332,93.35564002,0,2.517787991,93.98,30.61
ALKS,Alkermes plc,Healthcare,26.31,0,,,0,4261.411178,N/A,0,0.73921263,33,18.43
WD,Walker & Dunlop Inc,Financial Services,129.42,0.016130471,,,2.087605618,4281.715361,0,N/A,1.040568965,156.09,93.33
ONTO,Onto Innovation Inc.,Technology,86.89,0,,,0,4288.867722,0,N/A,2.010203691,106.09,56.56
DBRG,DigitalBridge Group Inc,N/A,7.2,0,,,0,4299.56473,N/A,0,1.40044354,8.7,5.53
ESGR,Enstar Group Limited,Financial Services,261.15,0,,,0,4314.857665,9.873816167,0,0.499286501,286.89,220
CARG,CarGurus Inc,Communication Services,42.46,0,,,0,4333.723422,N/A,0,2.042355643,50.03,23.15
ELY,Callaway Golf Co.,Consumer Cyclical,23.42,0,,,0,4337.080828,13.46969709,0,1.789251872,37.75,20.45
BL,BlackLine Inc,Technology,73.22,0,,,0,4337.355545,N/A,0,1.443465754,135,65.15
MGY,Magnolia Oil & Gas Corp,Energy,23.65,0.011807096,,,0.279237813,4351.074923,0,N/A,1.035164135,25.6,10.14
LIVN,LivaNova PLC,Healthcare,81.83,0,,,0,4358.55736,N/A,0,1.039478968,93.89,68.68
CNMD,Conmed Corp.,Healthcare,148.55,0.005373422,0,0,0.798221789,4369.040593,69.85770511,0.41145453,1.046412949,158.65,117.45
GATX,GATX Corp.,Industrials,123.33,0.016255914,0.04,0.043640227,2.004841884,4384.902939,30.64222879,0.503729116,0.734343482,127.58,83.29
BCPC,Balchem Corp.,Basic Materials,136.7,0.004681785,,,0.639999986,4400.010062,45.78383898,0.21768707,0.73096665,173.8,118.9
AVNT,Avient Corp,N/A,48,0.018624417,0.117647059,0.119607938,0.893971994,4402.695648,19.07580437,0.356164141,1.381955303,60.89,43.29
NJR,New Jersey Resources Corporation,Utilities,45.86,0.031617968,0.090225564,0.07288597,1.401636965,4405.375896,29.73451066,0.916102592,0.541137734,46.71,33.81
ATKR,Atkore Inc,Industrials,98.44,0,,,0,4415.630842,6.360124392,0,1.895900682,119.96,65.8
CWST,"Casella Waste Systems, Inc.",Industrials,87.65,0,,,0,4419.596285,107.5327563,0,0.729945063,92.75,62.47
OCDX,Ortho Clinical Diagnostics Holdings plc,N/A,18.66,0,,,0,4432.301496,0,N/A,0.733299714,22.99,16.04
LXP,LXP Industrial Trust,Real Estate,15.7,0.030573248,0.11627907,-0.072682108,0.449986094,4440.233682,11.81390797,0.343500835,0.543853101,16.01,10.98
SMTC,Semtech Corp.,Technology,69.34,0,,,0,4445.131882,35.37315287,0,1.71151071,94.92,57.97
HLI,Houlihan Lokey Inc,Financial Services,87.8,0.019466757,0.303030303,0.165434022,1.70918127,4446.463214,9.421590727,0.24842751,1.007854983,122.11,64.19
CROX,Crocs Inc,Consumer Cyclical,76.4,0,,,0,4458.243537,6.143420694,0,2.056842716,183.88,66.5
NKLA,Nikola Corporation,N/A,10.71,0,,,0,4470.961396,N/A,0,1.704742696,19.52,6.41
MXL,MaxLinear Inc,Technology,58.35,0,,,0,4480.403175,106.7550615,0,2.451743956,77.89,31.76
ESNT,Essent Group Ltd,Financial Services,41.21,0.017836814,,,0.735055124,4485.416651,6.578950562,0.120303621,0.992812441,53.31,39.06
MSTR,Microstrategy Inc.,Technology,486.32,0,,,0,4506.99443,N/A,0,2.335239034,891.38,307.19
HP,"Helmerich & Payne, Inc.",Energy,42.78,0.023375409,0,-0.186104975,0.986999758,4513.488713,N/A,N/A,0.82080861,45.4,20.77
HWC,Hancock Whitney Corp.,Financial Services,52.15,0.020547149,0,0.023836256,1.071533804,4517.941875,9.949638666,0.205274675,1.231013776,59.53,38.44
TRTN,Triton International Ltd,Industrials,70.18,0.037047592,0.140350877,0.076316923,2.404077715,4569.281335,9.430921228,0.332974753,1.234634114,72.34,45.3
ORA,Ormat Technologies Inc,Utilities,81.83,0.005851538,0,0.084471771,0.478831319,4587.099304,73.87585041,0.435301199,0.951070194,82.51,60.22
NARI,Inari Medical Inc,N/A,90.64,0,,,0,4587.947903,0,N/A,1.550026535,116.41,63.37
CWK,Cushman & Wakefield plc,Real Estate,20.51,0,,,0,4605.473573,18.42189429,0,1.246554434,23.54,15.97
PSB,"PS Business Parks, Inc.",Real Estate,168.08,0.024988101,0,0.043167564,4.118293689,4640.037826,11.80406888,0.289612777,0.657173679,187.97,141.32
MMS,Maximus Inc.,Industrials,74.95,0.014864686,0,0.44141522,1.114108229,4641.06117,16.54844544,0.248131009,0.833085737,94.75,72.04
IRTC,iRhythm Technologies Inc,Healthcare,157.47,0,,,0,4647.453682,N/A,0,1.662864566,161.8,41.66
PGNY,Progyny Inc,Healthcare,51.4,0,,,0,4689.465996,71.30207234,0,1.513771168,68.32,32.86
UMBF,UMB Financial Corp.,Financial Services,97.16,0.015232606,0.15625,0.077289207,1.422220391,4704.296669,13.32593995,0.19643928,1.045363743,111.81,83.06
SPSC,SPS Commerce Inc.,Technology,131.2,0,,,0,4723.857706,105.9232169,0,1.428759803,174.42,91.05
HELE,Helen of Troy Ltd,Consumer Defensive,195.84,0,,,0,4727.00281,22.93080891,0,0.786173676,256.26,192.9
SSD,"Simpson Manufacturing Co., Inc.",Industrials,109.04,0.006864582,0.086956522,0.067907166,0.748513978,4727.39398,17.74234268,0.122306206,1.074533278,141,102.25
OGS,ONE Gas Inc,Utilities,88.24,0.028105168,0.068965517,0.081006934,2.331497725,4732.615187,22.92556065,0.605583825,0.26754477,89.63,61.48
CLDR,Cloudera Inc,Technology,15.99,0,,,0,4736.508359,N/A,0,0.864340765,19.35,9.34
ADC,Agree Realty Corp.,Real Estate,66.36,0.042194093,0,-0.172488576,2.61657491,4736.950398,39.55501518,1.469985904,0.615125979,73.97,61.2
SWX,Southwest Gas Holdings Inc,Utilities,78.29,0.031677098,0.043859649,0.037486259,2.349287029,4738.414017,23.60014751,0.693005023,0.473259637,80.88,60.95
SM,SM Energy Co,Energy,38.95,0.000513392,,,0.019996622,4746.53456,131.0147826,0.068271156,1.417985192,43.69,14.79
EXLS,Exlservice Hldgs Inc,Technology,143.27,0,,,0,4757.347544,41.45547625,0,0.95078831,146.82,90.88
SI,Silvergate Capital Corp,Financial Services,150.57,0,,,0,4761.700513,63.05885837,0,3.249271087,239.26,80.78
UBSI,"United Bankshares, Inc.",Financial Services,34.88,0.041284404,0.028571429,0.017554577,1.398552484,4763.728361,12.95413681,0.492448058,0.972747439,40.84,31.09
UFPI,UFP Industries Inc,Basic Materials,77.16,0.009044048,,,0.697838764,4790.490097,9.242733132,0.081238506,1.145861349,94.58,67.18
AMN,AMN Healthcare Services Inc.,Healthcare,104.33,0,,,0,4796.107482,14.64961294,0,0.696096388,129.12,72.73
SAIL,SailPoint Technologies Holdings Inc,Technology,51.18,0,,,0,4820.731257,N/A,0,1.047262199,63.36,34.98
ARWR,Arrowhead Pharmaceuticals Inc.,Healthcare,45.99,0,,,0,4850.092339,N/A,0,1.614160229,93.66,38.89
MUSA,Murphy USA Inc,Consumer Cyclical,199.96,0.005388477,,,1.077479841,4888.62448,12.31701809,0.072217148,0.816462395,203.99,125.94
APG,APi Group Corporation,N/A,21.03,0,,,0,4891.090335,0,N/A,1.367625835,26.84,18.46
SGRY,Surgery Partners Inc,Healthcare,55.05,0,,,0,4919.078133,0,N/A,1.981879198,69.58,37.63
MATX,Matson Inc,Industrials,120.62,0.009323064,0.304347826,0.095654258,1.124547958,4927.486942,5.31322724,0.052377641,0.888791734,125.34,59
POR,Portland General Electric Co,Utilities,55.15,0.03118767,0.055214724,0.048088384,1.698983547,4939.971411,20.24578447,0.624626304,0.358808529,56.05,44.28
ENSG,Ensign Group Inc,Healthcare,90.01,0.002386365,0.047619048,0.052918489,0.214796672,4958.329924,25.47279208,0.062806044,0.761207238,96.79,68.2
HRI,Herc Holdings Inc,Industrials,167.09,0.006433658,,,1.074999988,4962.575506,22.14446902,0.145861599,1.847133644,203.14,90.62
TGNA,TEGNA Inc,Communication Services,22.4,0.016849728,0.357142857,0.062980048,0.377433901,4962.577424,10.40470783,0.176370982,0.63483777,22.96,16.27
CHX,ChampionX Corporation,N/A,24.48,0,,,0,4976.675064,43.92514554,0,1.099632522,30.48,18.26
KRG,Kite Realty Group Trust,Real Estate,22.77,0.035133948,0.266666667,-0.088816925,0.712431271,4985.396868,N/A,N/A,1.038261497,23.35,18.11
BKH,Black Hills Corporation,Utilities,77.02,0.030901065,0.053097345,0.059818243,2.290218944,4993.31697,21.09163049,0.612358006,0.413999821,77.65,60.85
RLI,RLI Corp.,Financial Services,110.63,0.009039139,0,0.025896305,0.988384653,5010.439559,17.93580747,0.161765082,0.727680162,114.84,95.98
IGT,International Game Technology PLC,Consumer Cyclical,24.68,0.016137166,,,0.398265254,5027.022752,10.4079146,0.170198827,1.669041422,32.43,14.91
CMC,Commercial Metals Co.,Basic Materials,41.62,0.012907154,0.166666667,0.031310306,0.537195761,5056.048959,5.626471937,0.07328728,0.946006046,43.42,27.27
NOVT,Novanta Inc,Technology,142.29,0,,,0,5069.603597,100.7252706,0,1.372797352,184.44,122.17
ANAT,American National Group Inc,Financial Services,189.09,0.017234499,,,3.258871494,5084.100648,5.924682793,0.102094972,0.134634679,193.38,106.1
ROG,Rogers Corp.,Technology,271.7,0,,,0,5108.832429,47.24582162,0,0.459557637,274.17,172.84
RHP,Ryman Hospitality Properties Inc,Real Estate,92.77,0,,,0,5109.075268,N/A,0,1.48363545,98.11,68.64
VRNS,Varonis Systems Inc,Technology,47.54,0,,,0,5111.235717,N/A,0,1.646063653,73.46,32.11
OPCH,Option Care Health Inc.,Healthcare,28.56,0,,,0,5139.04119,36.73420056,0,1.091954675,29,16.02
VG,Vonage Holdings Corp,Communication Services,20.29,0,,,0,5154.430168,N/A,0,0.268028778,20.92,11.99
SITM,SiTime Corp,Technology,247.82,0,,,0,5160.787067,0,N/A,2.962843895,341.77,75.81
SFBS,ServisFirst Bancshares Inc,Financial Services,95.29,0.002083021,0.15,0.356911635,0.19849103,5171.682841,24.90313013,0.051961003,,97.25,58.16
IRDM,Iridium Communications Inc,Communication Services,40.32,0,,,0,5176.017585,N/A,0,1.316033896,48.95,31.73
CERE,Cerevel Therapeutics Holdings Inc,N/A,35.01,0,,,0,5181.727591,0,N/A,1.310736812,46.16,12.01
KNSL,Kinsale Capital Group Inc,Financial Services,228.02,0.000570125,0.181818182,0.167235319,0.129999995,5207.995726,34.11522233,0.019637462,1.217073206,245.02,152.83
IIPR,Innovative Industrial Properties Inc,Real Estate,205.4,0.034079844,0.325757576,0.634516684,6.088050415,5263.328169,46.96003934,1.425772931,1.518048771,283.98,158.36
CCMP,CMC Materials Inc,Technology,185.4,0.009884494,,,1.83258521,5298.291119,N/A,N/A,1.30135641,196.27,118.15
CIT,CIT Group Inc,Financial Services,53.5,0.025891808,,,1.385211741,5305.57895,7.748764349,0.201631986,1.250922609,56.21,34.51
AMKR,AMKOR Technology Inc.,Technology,21.72,0.008263849,,,0.179490805,5313.00535,8.262903056,0.068507941,2.041772248,29.37,17.9
MIME,Mimecast Ltd,Technology,79.56,0,,,0,5326.366491,112.7488091,0,0.590040496,85.48,39.26
LHCG,LHC Group Inc,Healthcare,168.6,0,,,0,5341.687034,46.15725697,0,1.246924715,223.63,108.42
BXMT,Blackstone Mortgage Trust Inc,Real Estate,31.79,0.078011953,0,0,2.409370427,5360.050577,12.78659371,0.869808818,0.830346254,32.75,27.42
APLS,Apellis Pharmaceuticals Inc,Healthcare,50.81,0,,,0,5390.327825,0,N/A,1.273862615,73,27.5
SIGI,Selective Insurance Group Inc.,Financial Services,89.36,0.011802489,0.12,0.118426915,1.05467038,5391.519605,13.66727067,0.162256982,0.853057419,92.13,71.83
NTLA,Intellia Therapeutics Inc,Healthcare,72.67,0,,,0,5426.44527,N/A,0,2.313149467,202.73,56.47
POWI,Power Integrations Inc.,Technology,92.68,0.006351387,0.384615385,0.051547497,0.588646545,5482.832672,33.3479267,0.220466871,1.510287332,110.28,72.36
VLY,Valley National Bancorp,Financial Services,13.02,0.033377598,0,0,0.434576331,5486.473817,11.89732196,0.388014581,1.067239,14.98,11.47
HALO,Halozyme Therapeutics Inc.,Healthcare,39.88,0,,,0,5494.37727,13.64350841,0,1.169980192,51.57,31.36
BIPC,Brookfield Infrastructure Corp,Financial Services,75.44,0.030725361,,,2.317921237,5546.456906,0,N/A,0.54837185,78.64,55.96
QLYS,Qualys Inc,Technology,142.41,0,,,0,5558.17899,78.32833977,0,1.343168683,145.5,92
GBCI,"Glacier Bancorp, Inc.",Financial Services,50.28,0,-0.677419355,-0.153446455,0,5569.150366,19.55755387,0,,61.75,47.9
TRNO,Terreno Realty Corp,Real Estate,74.05,0.017572109,0.172413793,0.111961586,1.30121469,5590.38372,64.29941134,1.057898122,0.797967677,85.59,57.62
ROLL,RBC Bearings Inc.,Industrials,193.88,0,,,0,5598.548483,108.5873867,0,1.148268681,250.52,165.99
SSB,SouthState Corporation,Financial Services,81.59,0.023570592,0.042553191,0.082272013,1.9231246,5607.733815,11.79227497,0.286605753,1.051197931,92.82,61.88
EXPO,Exponent Inc.,Industrials,108.05,0.008884776,0.2,0.027066087,0.837458836,5631.151196,55.64268686,0.440767809,0.934336185,127.07,83.28
SEAS,SeaWorld Entertainment Inc,Consumer Cyclical,74.44,0,,,0,5631.337018,21.95341764,0,1.44155102,76,41.94
HQY,Healthequity Inc,Healthcare,67.44,0,,,0,5638.077135,N/A,0,0.74985399,84.78,36.81
WK,Workiva Inc,Technology,118,0,,,0,5671.871544,N/A,0,1.656521892,173.24,83.65
AQUA,Evoqua Water Technologies Corp,Industrials,46.98,0,,,0,5677.535161,111.2456925,0,1.347138365,49.38,26.57
SGMS,Scientific Games Corporation,Consumer Cyclical,58.75,0,,,0,5679.739146,15.30926994,0,1.792025542,90.2,39.86
ITCI,Intra-Cellular Therapies Inc,Healthcare,61.19,0,,,0,5727.00144,0,N/A,0.633691045,65.69,28.4
SLAB,Silicon Laboratories Inc,Technology,150.2,0,,,0,5731.590995,2.70690172,0,1.516382143,211.98,120.15
NSA,National Storage Affiliates Trust,Real Estate,62.76,0.031867431,0.428571429,0.139723049,1.721613558,5735.909469,62.28455749,2.515140333,0.727583237,69.46,38.73
OMCL,"Omnicell, Inc.",Healthcare,129.49,0,,,0,5752.124108,73.88822089,0,0.758100773,187.29,118.81
MEDP,Medpace Holdings Inc,Healthcare,163.59,0,,,0,5763.066632,31.7716888,0,1.16434552,231,136.8
TXRH,Texas Roadhouse Inc,Consumer Cyclical,83.73,0.019689662,,,1.64861536,5787.809959,23.59539964,0.47103296,1.257436009,109.09,69.54
IRT,Independence Realty Trust Inc,Real Estate,26.44,0.003025719,0,0.148698355,0.376982323,5847.604874,0,N/A,0.630430557,27.14,14.97
EME,"Emcor Group, Inc.",Industrials,112.63,0.004609472,0,0.101972288,0.519164868,5931.788362,15.46621498,0.0735361,1.101050539,135.84,107.79
QTS,Qts Realty Trust Inc,Real Estate,77.95,0.024627146,,,1.919686046,6000.024381,N/A,N/A,0.511585849,78.15,55.11
ASGN,ASGN Inc,Industrials,116.71,0,,,0,6022.236,14.69196389,0,1.317302837,131.89,91.61
DOCN,DigitalOcean Holdings Inc,N/A,57.85,0,,,0,6225.426628,0,N/A,2.627355887,133.4,35.35
HGV,Hilton Grand Vacations Inc,Consumer Cyclical,52.01,0,,,0,6247.850675,35.49915156,0,1.496397017,56.33,36.95
MTDR,Matador Resources Co,Energy,52.98,0.002827974,,,0.149826061,6253.959252,10.69111345,0.030514473,1.206615576,57.5,21.72
MUR,Murphy Oil Corp.,Energy,40.39,0.012910639,0.2,-0.097119549,0.521460699,6275.251764,N/A,N/A,1.018304971,43.2,14.6
GTLS,Chart Industries Inc,Industrials,171.77,0,,,0,6286.482948,106.3702699,0,1.369433575,206.29,108.29
FFIN,"First Financial Bankshares, Inc.",Financial Services,44.12,0.013534178,0.153846154,-0.046177569,0.597127918,6291.805045,27.64875087,0.375552149,0.993950862,54.66,42.76
TENB,Tenable Holdings Inc,Technology,57.79,0,,,0,6344.202612,N/A,0,1.377693564,58.94,35.53
SAIA,Saia Inc.,Industrials,243.82,0,,,0,6438.441851,25.42477087,0,1.787340976,365.5,187.02
RPD,Rapid7 Inc,Technology,111.24,0,,,0,6460.657123,N/A,0,1.315418918,145,72.96
TNET,TriNet Group Inc,Industrials,98.36,0,,,0,6462.269115,19.11913939,0,0.928000373,109.4,69.43
WCC,"Wesco International, Inc.",Industrials,130.14,0,,,0,6598.52551,16.17388733,0,1.730578184,140.92,82.17
PDCE,PDC Energy Inc,Energy,72.68,0.008366823,,,0.608100703,7001.251972,13.40437397,0.116494387,1.154030628,78.13,31.89
INSP,Inspire Medical Systems Inc,Healthcare,256.69,0,,,0,7071.796666,N/A,0,1.647136469,286.29,159.18
M,Macy`s Inc,Consumer Cyclical,24.36,0.026683087,,,0.454605322,7123.160875,4.981231381,0.099913258,1.954555081,37.47,15.12
STAG,STAG Industrial Inc,Real Estate,41.35,0.035308343,0.006902088,0.002763023,1.429488385,7360.898169,39.11730128,1.243033378,0.665877358,47.83,33.02
SWAV,ShockWave Medical Inc,Healthcare,207.36,0,,,0,7393.122824,N/A,0,1.916183302,249.73,125
RCM,R1 RCM Inc,Healthcare,26.76,0,,,0,7445.805158,0,N/A,1.048461909,27.95,18.71
KBR,KBR Inc,Industrials,54.73,0.008193828,0.090909091,0.084471771,0.448448218,7634.868878,424.1593821,3.613603693,0.757758221,55.95,36.44
IIVI,Ii-Vi Inc.,Technology,72.49,0,,,0,7708.160431,31.1024869,0,1.593879217,83.45,54.35
SYNA,Synaptics Inc,Technology,199.5,0,,,0,7834.647891,54.9799852,0,2.184813285,299.39,114.05
PFGC,Performance Food Group Company,Consumer Defensive,50.91,0,,,0,7880.939376,213.5755928,0,1.561935081,59.34,38.82
RRC,Range Resources Corp,Energy,30.38,0,,,0,7963.995207,19.34050679,0,0.801014766,32.33,8.47
SWN,Southwestern Energy Company,Energy,7.17,0,,,0,7989.670413,N/A,0,1.09573622,7.62,3.81
BHVN,Biohaven Pharmaceutical Holding Company Ltd,Healthcare,118.57,0,,,0,8362.37643,N/A,0,0.941755708,151.51,65.24
LSCC,Lattice Semiconductor Corp.,Technology,60.95,0,,,0,8384.484293,87.40939819,0,2.471328299,85.45,42.94
EGP,"Eastgroup Properties, Inc.",Real Estate,203.28,0.021645022,0.392405063,0.121502379,3.862873797,8385.18718,53.2200231,0.990480461,0.784817581,228.62,143.15
WSC,WillScot Mobile Mini Holdings Corp,Industrials,39.13,0,,,0,8762.753692,54.7179644,0,1.248661641,42,26.15
TTEK,"Tetra Tech, Inc.",Industrials,164.94,0.004841042,0.176470588,0.148698355,0.798481396,8906.662685,35.78942103,0.175490417,1.110362082,192.45,115.56
BJ,BJ`s Wholesale Club Holdings Inc,Consumer Defensive,67.61,0,,,0,9146.923365,21.4388386,0,0.693978375,74.09,42.62
THC,Tenet Healthcare Corp.,Healthcare,85.96,0,,,0,9233.539876,10.10234122,0,1.422664806,92.65,49.37
AR,Antero Resources Corp,Energy,30.53,0,,,0,9584.282656,N/A,0,0.969765301,31.85,8.81
MP,MP Materials Corporation,N/A,57.34,0,,,0,10179.2831,0,N/A,1.993498963,60.19,23.18
CHK,Chesapeake Energy Corp.,Energy,87,0.029218954,,,2.542049036,11140.12911,0,N/A,0.614425445,90.73,42.38
AMC,AMC Entertainment Holdings Inc,Communication Services,24.64,0,,,0,12648.45711,N/A,0,2.331534046,72.62,8.31
CAC,Camden National Corp.,Financial Services,47.04,0.031107594,0.212121212,0.1170341,1.463301224,13405.9837,194.7864654,0.318108962,0.628491676,52.16,42.97
OVV,Ovintiv Inc,Energy,54.07,0.010554688,1.133333333,0.678756655,0.570691978,13987.47082,9.878157356,0.107272928,1.128691469,55.55,20.73
CAR,Avis Budget Group Inc,Industrials,263.3,0,,,0,14156.97854,11.01710392,0,2.330594661,545.11,65.87
BATRA,Liberty Media Corp.,Communication Services,28.78,0,,,0,32516.94237,0,N/A,0.763319904,32.69,24.75
BATRK,Liberty Media Corp.,Communication Services,27.91,0,,,0,32516.94237,0,N/A,0.784845454,31.27,24.17
